Timestamp,Protocol,Payload Size (bytes),Device Active Time (ms)
70340304154200,HTTP,281,0
70340406352300,HTTP,281,0
70340484933700,HTTP,281,0
70340603123400,HTTP,281,0
70340626506900,HTTP,281,0
70340642740400,HTTP,281,0
70340661237800,HTTP,281,0
70340680239100,HTTP,281,0
70340810500300,HTTP,281,0
70340913965000,HTTP,281,0
70340938817600,HTTP,281,0
70340968662900,HTTP,281,0
70341018934200,HTTP,281,0
70341123110900,HTTP,281,0
70341140375300,HTTP,281,0
70341161483300,HTTP,281,0
70341181420900,HTTP,281,0
70341219544700,HTTP,281,0
70341326750100,HTTP,281,0
70341429279800,HTTP,281,0
70341532696600,HTTP,281,0
70341549314300,HTTP,281,0
70341735065000,HTTP,281,0
70341755771100,HTTP,281,0
70341839165800,HTTP,281,0
70341855298700,HTTP,281,0
70341942561700,HTTP,281,0
70342045772400,HTTP,281,0
70342155447000,HTTP,281,0
70342207177600,HTTP,281,0
70342232553500,HTTP,281,0
70342290298900,HTTP,281,0
70342370338600,HTTP,281,0
70342582875500,HTTP,281,0
70342613822600,HTTP,281,0
70342634846200,HTTP,281,0
70342660246900,HTTP,281,0
70342763037900,HTTP,281,0
70342862559600,HTTP,281,0
70342966614500,HTTP,282,0
70342981644600,HTTP,282,0
70343063278500,HTTP,282,0
70343164223100,HTTP,282,0
70343179646700,HTTP,282,0
70343271851600,HTTP,282,0
70343286871100,HTTP,282,0
70343309082500,HTTP,282,0
70343324184500,HTTP,282,0
70343340514900,HTTP,282,0
70343363521000,HTTP,282,0
70343476078800,HTTP,282,0
70343492053800,HTTP,282,0
70343580749000,HTTP,282,0
70343682948800,HTTP,282,0
70343784043500,HTTP,282,0
70343886158100,HTTP,282,0
70344001910200,HTTP,282,0
70344018168300,HTTP,282,0
70344033660600,HTTP,282,0
70344050095900,HTTP,282,0
70344092764300,HTTP,282,0
70344192974500,HTTP,282,0
70344208380800,HTTP,282,0
70344297009300,HTTP,282,0
70344402721900,HTTP,282,0
70344501301300,HTTP,282,0
70344516093300,HTTP,282,0
70344610640100,HTTP,282,0
70344626753500,HTTP,282,0
70344704562300,HTTP,282,0
70344806909600,HTTP,282,0
70344822356600,HTTP,282,0
70344837674500,HTTP,282,0
70344852677300,HTTP,282,0
70344904200600,HTTP,282,0
70344919173900,HTTP,282,0
70344933737900,HTTP,282,0
70344948134900,HTTP,282,0
70344981244000,HTTP,282,0
70345018384100,HTTP,282,0
70345033509800,HTTP,282,0
70345055627300,HTTP,282,0
70345072032400,HTTP,282,0
70345088384700,HTTP,282,0
70345117562700,HTTP,282,0
70345132855000,HTTP,282,0
70345147719400,HTTP,282,0
70345166885300,HTTP,282,0
70345190298400,HTTP,282,0
70345211947400,HTTP,282,0
70345229733700,HTTP,282,0
70345244632800,HTTP,282,0
70345261278300,HTTP,282,0
70345276707000,HTTP,282,0
70345293902400,HTTP,282,0
70345312131200,HTTP,282,0
70345327437000,HTTP,282,0
70345342407900,HTTP,282,0
70345358318500,HTTP,282,0
70345374263200,HTTP,282,0
70345389146500,HTTP,282,0
70345406594400,HTTP,282,0
70345424677300,HTTP,282,0
70345439162400,HTTP,282,0
70345453438500,HTTP,282,0
70345468182800,HTTP,282,0
70345497979300,HTTP,282,0
70345520849500,HTTP,282,0
70345535596500,HTTP,282,0
70345550310300,HTTP,282,0
70345570644100,HTTP,282,0
70345585553700,HTTP,282,0
70345602368200,HTTP,282,0
70345650464500,HTTP,282,0
70345666434400,HTTP,282,0
70345681170300,HTTP,282,0
70345695979800,HTTP,282,0
70345710376200,HTTP,282,0
70345728387500,HTTP,282,0
70345744440200,HTTP,282,0
70345760009000,HTTP,282,0
70345775523500,HTTP,282,0
70345792248400,HTTP,282,0
70345808155400,HTTP,282,0
70345827521900,HTTP,282,0
70345842329800,HTTP,282,0
70345857056900,HTTP,282,0
70345875588800,HTTP,282,0
70345892110100,HTTP,282,0
70345907638700,HTTP,282,0
70345935872100,HTTP,282,0
70345951439100,HTTP,282,0
70345966487100,HTTP,282,0
70345981771800,HTTP,282,0
70346001651500,HTTP,282,0
70346018768400,HTTP,282,0
70346035310900,HTTP,282,0
70346051854200,HTTP,282,0
70346066576200,HTTP,282,0
70346081341400,HTTP,282,0
70346096374800,HTTP,282,0
70346112732400,HTTP,282,0
70346132373400,HTTP,282,0
70346147459500,HTTP,282,0
70346161634100,HTTP,282,0
70346178070000,HTTP,282,0
70346193110600,HTTP,282,0
70346207439100,HTTP,282,0
70346223971600,HTTP,282,0
70346239877200,HTTP,282,0
70346254555900,HTTP,282,0
70346270439900,HTTP,282,0
70346284845400,HTTP,282,0
70346300933100,HTTP,282,0
70346316149100,HTTP,282,0
70346347183700,HTTP,282,0
70346362887300,HTTP,282,0
70346379766000,HTTP,282,0
70346404241100,HTTP,282,0
70346421557900,HTTP,282,0
70346440570300,HTTP,282,0
70346455656300,HTTP,282,0
70346471661400,HTTP,282,0
70346489368200,HTTP,282,0
70346504225500,HTTP,282,0
70346519189000,HTTP,282,0
70346539752800,HTTP,282,0
70346554670600,HTTP,282,0
70346577322600,HTTP,282,0
70346595325500,HTTP,282,0
70346611119200,HTTP,282,0
70346626779900,HTTP,282,0
70346670552900,HTTP,282,0
70346685614100,HTTP,282,0
70346703473200,HTTP,282,0
70346717875200,HTTP,282,0
70346736432700,HTTP,282,0
70346755173200,HTTP,282,0
70346770550900,HTTP,282,0
70346784969300,HTTP,282,0
70346816431300,HTTP,282,0
70346830583600,HTTP,282,0
70346847667100,HTTP,282,0
70346863086100,HTTP,282,0
70346877589700,HTTP,282,0
70346893515400,HTTP,282,0
70346908883100,HTTP,282,0
70346923990800,HTTP,282,0
70346943457900,HTTP,282,0
70346962398500,HTTP,282,0
70346980782600,HTTP,282,0
70347002631800,HTTP,282,0
70347018563500,HTTP,282,0
70347038437400,HTTP,282,0
70347058441800,HTTP,282,0
70347073724400,HTTP,282,0
70347088710900,HTTP,282,0
70347105768800,HTTP,282,0
70347120953300,HTTP,282,0
70347139794700,HTTP,282,0
70347160325800,HTTP,282,0
70347175807700,HTTP,282,0
70347194651500,HTTP,282,0
70347210238400,HTTP,282,0
70347229867900,HTTP,282,0
70347248764800,HTTP,282,0
70347267450600,HTTP,282,0
70347282351700,HTTP,282,0
70347296609100,HTTP,282,0
70347312565600,HTTP,282,0
70347329040800,HTTP,282,0
70347343560800,HTTP,282,0
70347361385400,HTTP,282,0
70347376719400,HTTP,282,0
70347391912600,HTTP,282,0
70347409127300,HTTP,282,0
70347423531900,HTTP,282,0
70347441420200,HTTP,282,0
70347461169100,HTTP,282,0
70347475592000,HTTP,282,0
70347490278200,HTTP,282,0
70347505639900,HTTP,282,0
70347522282900,HTTP,282,0
70347537624800,HTTP,282,0
70347579864000,HTTP,282,0
70347595724600,HTTP,282,0
70347612142300,HTTP,282,0
70347626280800,HTTP,282,0
70347640750500,HTTP,282,0
70347655716500,HTTP,282,0
70347672327600,HTTP,282,0
70347688943100,HTTP,282,0
70347703074500,HTTP,282,0
70347721795500,HTTP,282,0
70347737872100,HTTP,282,0
70347758779700,HTTP,282,0
70347776459200,HTTP,282,0
70347793097200,HTTP,282,0
70347807572600,HTTP,282,0
70347821781700,HTTP,282,0
70347836843500,HTTP,282,0
70347851917600,HTTP,282,0
70347872625300,HTTP,282,0
70347887553700,HTTP,282,0
70347902356100,HTTP,282,0
70347918249700,HTTP,282,0
70347933109400,HTTP,282,0
70347949084900,HTTP,282,0
70347976140900,HTTP,282,0
70347991528900,HTTP,282,0
70348007697900,HTTP,282,0
70348030125300,HTTP,282,0
70348048499800,HTTP,282,0
70348077184500,HTTP,282,0
70348092401100,HTTP,282,0
70348115135000,HTTP,282,0
70348129926000,HTTP,282,0
70348144591300,HTTP,282,0
70348161758800,HTTP,282,0
70348182690700,HTTP,282,0
70348199529900,HTTP,282,0
70348214428400,HTTP,282,0
70348230522900,HTTP,282,0
70348245413000,HTTP,282,0
70348262828900,HTTP,282,0
70348284992800,HTTP,282,0
70348299752400,HTTP,282,0
70348314605000,HTTP,282,0
70348348068900,HTTP,282,0
70348366041300,HTTP,282,0
70348383334700,HTTP,282,0
70348398950300,HTTP,282,0
70348414587200,HTTP,282,0
70348429122900,HTTP,282,0
70348444715200,HTTP,282,0
70348460506000,HTTP,282,0
70348476994700,HTTP,282,0
70348493021300,HTTP,282,0
70348508349000,HTTP,282,0
70348523426900,HTTP,282,0
70348538836000,HTTP,282,0
70348556567900,HTTP,282,0
70348585522900,HTTP,282,0
70348600555400,HTTP,282,0
70348616248600,HTTP,282,0
70348634007400,HTTP,282,0
70348694684800,HTTP,282,0
70348727912200,HTTP,282,0
70348747243100,HTTP,282,0
70348764227700,HTTP,282,0
70348784078900,HTTP,282,0
70348802195200,HTTP,282,0
70348818600700,HTTP,282,0
70348835749000,HTTP,282,0
70348859723600,HTTP,282,0
70348874348600,HTTP,282,0
70348896949000,HTTP,282,0
70348912190800,HTTP,282,0
70348933193200,HTTP,282,0
70348948312100,HTTP,282,0
70348963639400,HTTP,282,0
70348979513300,HTTP,282,0
70349002039300,HTTP,282,0
70349016647500,HTTP,282,0
70349033080700,HTTP,282,0
70349049832300,HTTP,282,0
70349064222300,HTTP,282,0
70349078862800,HTTP,282,0
70349099000800,HTTP,282,0
70349115269500,HTTP,282,0
70349130205400,HTTP,282,0
70349173163300,HTTP,282,0
70349193250500,HTTP,282,0
70349208323000,HTTP,282,0
70349226731000,HTTP,282,0
70349242636000,HTTP,282,0
70349257549600,HTTP,282,0
70349275898300,HTTP,282,0
70349290233000,HTTP,282,0
70349312687800,HTTP,282,0
70349327602700,HTTP,282,0
70349342876000,HTTP,282,0
70349357189400,HTTP,282,0
70349372228300,HTTP,282,0
70349388504000,HTTP,282,0
70349407608000,HTTP,282,0
70349423435700,HTTP,282,0
70349438978700,HTTP,282,0
70349454150500,HTTP,282,0
70349468372600,HTTP,282,0
70349483076400,HTTP,282,0
70349499912800,HTTP,282,0
70349515833100,HTTP,282,0
70349530530500,HTTP,282,0
70349546308700,HTTP,282,0
70349581446900,HTTP,282,0
70349604310300,HTTP,282,0
70349632494900,HTTP,282,0
70349647348300,HTTP,282,0
70349663880200,HTTP,282,0
70349681217400,HTTP,282,0
70349698823200,HTTP,282,0
70349718455800,HTTP,282,0
70349733722500,HTTP,282,0
70349751026900,HTTP,282,0
70349771089200,HTTP,282,0
70349794653200,HTTP,282,0
70349818164400,HTTP,282,0
70349833928200,HTTP,282,0
70349849199200,HTTP,282,0
70349864038100,HTTP,282,0
70349878852600,HTTP,282,0
70349893316100,HTTP,282,0
70349916904200,HTTP,282,0
70349934000200,HTTP,282,0
70349949389900,HTTP,282,0
70349965637100,HTTP,282,0
70349991424700,HTTP,282,0
70350013635000,HTTP,282,0
70350031005200,HTTP,282,0
70350049213300,HTTP,282,0
70350066818500,HTTP,282,0
70350086381500,HTTP,282,0
70350103129400,HTTP,282,0
70350122564700,HTTP,282,0
70350138198000,HTTP,282,0
70350152843300,HTTP,282,0
70350167342200,HTTP,282,0
70350184697600,HTTP,282,0
70350200450000,HTTP,282,0
70350219461700,HTTP,282,0
70350238252200,HTTP,282,0
70350257222100,HTTP,282,0
70350272962700,HTTP,282,0
70350288563000,HTTP,282,0
70350304273300,HTTP,282,0
70350322971500,HTTP,282,0
70350340949400,HTTP,282,0
70350355478700,HTTP,282,0
70350370312300,HTTP,282,0
70350385123800,HTTP,282,0
70350406657400,HTTP,282,0
70350428173300,HTTP,282,0
70350448014100,HTTP,282,0
70350465759800,HTTP,282,0
70350483347100,HTTP,282,0
70350497630100,HTTP,282,0
70350512311600,HTTP,282,0
70350529841500,HTTP,282,0
70350546736100,HTTP,282,0
70350561311400,HTTP,282,0
70350584760400,HTTP,282,0
70350598986200,HTTP,282,0
70350613452800,HTTP,282,0
70350633695400,HTTP,282,0
70350649118900,HTTP,282,0
70350664059000,HTTP,282,0
70350678587800,HTTP,282,0
70350696506100,HTTP,282,0
70350712481000,HTTP,282,0
70350732302300,HTTP,282,0
70350749092200,HTTP,282,0
70350766915900,HTTP,282,0
70350783020300,HTTP,282,0
70350803163700,HTTP,282,0
70350817784700,HTTP,282,0
70350838936600,HTTP,282,0
70350855017500,HTTP,282,0
70350871106700,HTTP,282,0
70350887144800,HTTP,282,0
70350902723400,HTTP,282,0
70350919697000,HTTP,282,0
70350936898300,HTTP,282,0
70350954179600,HTTP,282,0
70350969264200,HTTP,282,0
70350985264800,HTTP,282,0
70351003317200,HTTP,282,0
70351017757300,HTTP,282,0
70351034842100,HTTP,282,0
70351056551700,HTTP,282,0
70351071899800,HTTP,282,0
70351088217200,HTTP,282,0
70351105799800,HTTP,282,0
70351120523800,HTTP,282,0
70351138292500,HTTP,282,0
70351163704500,HTTP,282,0
70351179187700,HTTP,282,0
70351200313400,HTTP,282,0
70351219616600,HTTP,282,0
70351237083500,HTTP,282,0
70351255156300,HTTP,282,0
70351271562100,HTTP,282,0
70351286819500,HTTP,282,0
70351304179400,HTTP,282,0
70351323093400,HTTP,282,0
70351351045600,HTTP,282,0
70351368900800,HTTP,282,0
70351384553700,HTTP,282,0
70351400915700,HTTP,282,0
70351417369300,HTTP,282,0
70351434222900,HTTP,282,0
70351459728800,HTTP,282,0
70351476340100,HTTP,282,0
70351491914900,HTTP,282,0
70351508984600,HTTP,282,0
70351525226000,HTTP,282,0
70351542921700,HTTP,282,0
70351566729400,HTTP,282,0
70351590476900,HTTP,282,0
70351605364800,HTTP,282,0
70351620154300,HTTP,282,0
70351634908700,HTTP,282,0
70351651367600,HTTP,282,0
70351667364700,HTTP,282,0
70351682544300,HTTP,282,0
70351697086800,HTTP,282,0
70351712163000,HTTP,282,0
70351739996700,HTTP,282,0
70351760851400,HTTP,282,0
70351776533400,HTTP,282,0
70351791255000,HTTP,282,0
70351806036800,HTTP,282,0
70351824592000,HTTP,282,0
70351841006600,HTTP,282,0
70351858592300,HTTP,282,0
70351878460600,HTTP,282,0
70351893537000,HTTP,282,0
70351924868100,HTTP,282,0
70351941669200,HTTP,282,0
70351965628200,HTTP,282,0
70351987553800,HTTP,282,0
70352013575900,HTTP,282,0
70352030113100,HTTP,282,0
70352049003300,HTTP,282,0
70352072625000,HTTP,282,0
70352112951100,HTTP,282,0
70352147468500,HTTP,282,0
70352198936800,HTTP,282,0
70352214412800,HTTP,282,0
70352233885200,HTTP,282,0
70352249695800,HTTP,282,0
70352267795700,HTTP,282,0
70352286553300,HTTP,282,0
70352302007200,HTTP,282,0
70352326807100,HTTP,282,0
70352341487600,HTTP,282,0
70352357617200,HTTP,282,0
70352399394600,HTTP,282,0
70352414267000,HTTP,282,0
70352430056300,HTTP,282,0
70352444852000,HTTP,282,0
70352459954900,HTTP,282,0
70352485592100,HTTP,282,0
70352505535800,HTTP,282,0
70352525037500,HTTP,282,0
70352545795100,HTTP,282,0
70352566237600,HTTP,282,0
70352590237600,HTTP,282,0
70352630572600,HTTP,282,0
70352646185000,HTTP,282,0
70352662922900,HTTP,282,0
70352691576600,HTTP,282,0
70352706642400,HTTP,282,0
70352721763000,HTTP,282,0
70352736523100,HTTP,282,0
70352752640300,HTTP,282,0
70352771358700,HTTP,282,0
70352795132900,HTTP,282,0
70352811577300,HTTP,282,0
70352828960500,HTTP,282,0
70352847217400,HTTP,282,0
70352863519500,HTTP,282,0
70352880886900,HTTP,282,0
70352897354500,HTTP,282,0
70352913039300,HTTP,282,0
70352929290100,HTTP,282,0
70352943917300,HTTP,282,0
70352961847900,HTTP,282,0
70352975985800,HTTP,282,0
70352992933100,HTTP,282,0
70353009112600,HTTP,282,0
70353024284600,HTTP,282,0
70353039239500,HTTP,282,0
70353054106300,HTTP,282,0
70353069834400,HTTP,282,0
70353087459500,HTTP,282,0
70353105034700,HTTP,282,0
70353142567200,HTTP,282,0
70353157587400,HTTP,282,0
70353172750400,HTTP,282,0
70353194707000,HTTP,282,0
70353210149500,HTTP,282,0
70353224315500,HTTP,282,0
70353239927800,HTTP,282,0
70353257434800,HTTP,282,0
70353275012900,HTTP,282,0
70353296097200,HTTP,282,0
70353311419100,HTTP,282,0
70353326328900,HTTP,282,0
70353342388700,HTTP,282,0
70353361416700,HTTP,282,0
70353378704400,HTTP,282,0
70353399230200,HTTP,282,0
70353417567100,HTTP,282,0
70353436716800,HTTP,282,0
70353456094900,HTTP,282,0
70353472931600,HTTP,282,0
70353490703500,HTTP,282,0
70353511047900,HTTP,282,0
70353528018100,HTTP,282,0
70353542954300,HTTP,282,0
70353559363200,HTTP,282,0
70353587566900,HTTP,282,0
70353614451500,HTTP,282,0
70353635983800,HTTP,282,0
70353652350500,HTTP,282,0
70353673030200,HTTP,282,0
70353691056400,HTTP,282,0
70353709671800,HTTP,282,0
70353725243700,HTTP,282,0
70353739702000,HTTP,282,0
70353755289100,HTTP,282,0
70353769844400,HTTP,282,0
70353786339400,HTTP,282,0
70353803900500,HTTP,282,0
70353822039700,HTTP,282,0
70353836398400,HTTP,282,0
70353850892300,HTTP,282,0
70353865454400,HTTP,282,0
70353879791800,HTTP,282,0
70353894448500,HTTP,282,0
70353912257900,HTTP,282,0
70353927238700,HTTP,282,0
70353941769700,HTTP,282,0
70353957013000,HTTP,282,0
70353987081700,HTTP,282,0
70354008118400,HTTP,282,0
70354026238100,HTTP,282,0
70354041507400,HTTP,282,0
70354057005900,HTTP,282,0
70354075499400,HTTP,282,0
70354093399000,HTTP,282,0
70354111668900,HTTP,282,0
70354132532100,HTTP,282,0
70354153516700,HTTP,282,0
70354174045200,HTTP,282,0
70354195482600,HTTP,282,0
70354219148000,HTTP,282,0
70354238142900,HTTP,282,0
70354256411500,HTTP,282,0
70354275403200,HTTP,282,0
70354293131000,HTTP,282,0
70354309364500,HTTP,282,0
70354327196900,HTTP,282,0
70354342376600,HTTP,282,0
70354359639700,HTTP,282,0
70354375108400,HTTP,282,0
70354393671200,HTTP,282,0
70354408344600,HTTP,282,0
70354425161500,HTTP,282,0
70354442144800,HTTP,282,0
70354456656200,HTTP,282,0
70354471465100,HTTP,282,0
70354485908800,HTTP,282,0
70354501257000,HTTP,282,0
70354516700600,HTTP,282,0
70354541901300,HTTP,282,0
70354556401300,HTTP,282,0
70354577646600,HTTP,282,0
70354592462800,HTTP,282,0
70354607675400,HTTP,282,0
70354630838600,HTTP,282,0
70354650962600,HTTP,282,0
70354667797400,HTTP,282,0
70354683873700,HTTP,282,0
70354709950200,HTTP,282,0
70354741409000,HTTP,282,0
70354761690400,HTTP,282,0
70354786422900,HTTP,282,0
70354801979500,HTTP,282,0
70354818296600,HTTP,282,0
70354838365300,HTTP,282,0
70354853701200,HTTP,282,0
70354870326600,HTTP,282,0
70354886795100,HTTP,282,0
70354902183100,HTTP,282,0
70354918689500,HTTP,282,0
70354938248000,HTTP,282,0
70354954501200,HTTP,282,0
70354975634100,HTTP,282,0
70354991211500,HTTP,282,0
70355010346400,HTTP,282,0
70355024764300,HTTP,282,0
70355044578700,HTTP,282,0
70355059537600,HTTP,282,0
70355074581000,HTTP,282,0
70355092548600,HTTP,282,0
70355107245000,HTTP,282,0
70355121844900,HTTP,282,0
70355140856100,HTTP,282,0
70355157256400,HTTP,282,0
70355173903700,HTTP,282,0
70355194281100,HTTP,282,0
70355208748900,HTTP,282,0
70355226904300,HTTP,282,0
70355244694800,HTTP,282,0
70355259928700,HTTP,282,0
70355274751900,HTTP,282,0
70355288960800,HTTP,282,0
70355305412000,HTTP,282,0
70355320169800,HTTP,282,0
70355337933600,HTTP,282,0
70355356136300,HTTP,282,0
70355372378400,HTTP,282,0
70355387263400,HTTP,282,0
70355403275800,HTTP,282,0
70355418913100,HTTP,282,0
70355434362600,HTTP,282,0
70355461529200,HTTP,282,0
70355477175300,HTTP,282,0
70355492791800,HTTP,282,0
70355510711000,HTTP,282,0
70355525016700,HTTP,282,0
70355539239200,HTTP,282,0
70355557222700,HTTP,282,0
